lead_id,created_at,customer_id,company_name_raw,industry_raw,province_raw,source_channel_raw,campaign_id,product_interest_id,inquiry_type,company_size_band,pages_viewed_30d,form_completeness_pct,requested_quote_flag,requested_sample_flag,budget_status,purchase_timeline_days,assigned_sales_id,lifecycle_status_raw,lost_reason_raw,expected_value_vnd,email,phone
L000542,2025-03-04 09:15:00,C0026,Precision Lab JSC,Trading Company,Dong Nai,Facebook Ads,MC007,P004,Product Recommendation,50-249,5,66,0,0,Under Review,30,E102,Won,,40240000.0,precision57@company.vn,0912574874
L000543,2025-03-06 10:54:00,C0003,Vietnam Green Vietnam,Medical Device,Ho Chi Minh City,Facebook Ads,MC007,P001,Price Request,10-49,3,66,0,1,Unknown,60,E102,Won,,17640000.0,vietnam58@company.vn,0912420431
L000544,2025-03-14 12:38:00,C0029,Precision Asia Vietnam,Cleanroom contractor,Ho Chi Minh City,Facebook Ads,MC007,P003,Stock Check,10-49,3,62,0,0,Approved,90,E101,Qualified,Competitor,22500000.0,precision59@company.vn,0915171997
L000545,2025-03-18 12:52:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh City,Facebook Ads,MC007,P029,Sample Request,50-249,5,62,1,0,Unknown,60,E103,Disqualified,No Budget,962830000.0,industrial60@company.vn,0983710846
L000546,2025-04-15 08:15:00,C0051,Solutions Bio Factory,Electronics,Ho Chi Minh City,Facebook Ads,MC007,P004,Price Request,50-249,1,85,0,0,Under Review,30,E102,Quoted,Project Delayed,17960000.0,solutions61@company.vn,
L000547,2025-04-18 16:19:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh City,FB Ads,MC007,P005,Price Request,50-249,5,59,0,0,Approved,180,E101,Quoted,Project Delayed,12830000.0,industrial62@company.vn,0932508188
L000548,2025-04-18 13:08:00,C0050,Lab Tech Vietnam,Cleanroom contractor,Ho Chi Minh City,Facebook Ads,MC007,P001,Price Request,10-49,1,82,1,0,No Budget,14,E103,Disqualified,No Budget,30860000.0,lab63@company.vn,0964034912
L000549,2025-05-19 10:51:00,C0018,Solutions Health Vietnam,Cleanroom contractor,Ha Noi,Facebook Ads,MC007,P001,Price Request,250-999,2,74,0,1,Approved,7,E101,Disqualified,Not ICP,33260000.0,solutions64@company.vn,0986826730
L000550,2025-05-26 15:56:00,C0015,Lab Green Co Ltd,Trading Company,Ha Noi,Facebook Ads,MC007,P006,Sample Request,50-249,7,89,0,0,Approved,60,E103,Disqualified,No Budget,17020000.0,lab65@company.vn,0962728060
L000551,2025-05-28 12:50:00,C0149,Lab Lab Co Ltd,Food & Beverage,Can Tho,Facebook Ads,MC007,P001,Technical Inquiry,250-999,4,72,0,0,Unknown,60,E101,Quoted,Lead Time,24710000.0,lab66@company.vn,0910352806
L000552,2025/06/22 13:39,C0046,Electronics Asia Factory,Food & Beverage,Bac Ninh,Facebook Ads,MC007,P031,Price Request,10-49,1,92,1,0,Unknown,14,E101,Disqualified,Not ICP,558850000.0,electronics67@company.vn,0963093539
L000553,2025-06-26 16:35:00,C0044,Scientific Industrial Factory,Pharmaceutical,Binh Duong,Facebook Ads,MC007,P005,Distributor Inquiry,10-49,6,42,0,0,No Budget,60,E102,Disqualified,No Budget,14220000.0,scientific68@company.vn,0960246606
L000554,2025-07-05 17:16:00,C0015,Lab Green Co Ltd,Trading Company,Ha Noi,Facebook Ads,MC007,P011,Technical Inquiry,50-249,1,59,0,1,Approved,30,E102,Qualified,No Budget,3730000.0,lab69@company.vn,0954602028
L000555,2025-08-09 13:04:00,C0013,Green Bio Vietnam,Trading Company,Binh Duong,Facebook Ads,MC007,P001,Distributor Inquiry,1000+,5,78,0,0,Unknown,180,E101,Disqualified,No Budget,53990000.0,green70@company.vn,0969727369
L000556,2025-09-03 13:11:00,C0017,Advanced Vietnam Co Ltd,Medical Device,Dong Nai,Facebook,MC007,P003,Stock Check,50-249,3,80,0,0,No Budget,30,E101,Disqualified,No Response,6320000.0,,0942617406
L000557,2025-09-03 13:21:00,C0011,Asia Vietnam JSC,Pharmaceutical,Ho Chi Minh City,Facebook,MC007,P001,Stock Check,250-999,1,57,0,0,Under Review,30,E101,Qualified,Project Delayed,22130000.0,asia72@company.vn,0911676379
L000558,2025-09-08 10:32:00,C0024,Green Scientific JSC,PHARMACEUTICAL,Bac Ninh,Facebook Ads,MC007,P003,Sample Request,50-249,4,78,1,0,Approved,7,E103,Quoted,Lead Time,18100000.0,green73@company.vn,0938741890
L000559,2025-09-30 09:08:00,C0011,Asia Vietnam JSC,Pharmaceutical,Ho Chi Minh City,Facebook Ads,MC007,P001,Product Recommendation,250-999,4,98,0,0,No Budget,30,E101,Disqualified,No Budget,20620000.0,asia74@company.vn,0917037010
L000560,2025-10-03 09:59:00,C0058,Vietnam Lab JSC,Trading Company,Can Tho,Meta Ads,MC007,P024,Price Request,10-49,3,85,1,0,Unknown,90,E103,Quoted,Competitor,184900000.0,vietnam75@company.vn,0933985061
L000561,2025-10-09 16:28:00,C0055,Solutions Precision Co Ltd,Food & Beverage,Ha Noi,Facebook Ads,MC007,P003,Distributor Inquiry,250-999,7,49,1,0,Approved,90,E102,Disqualified,No Budget,24190000.0,solutions76@company.vn,
L000562,2025-10-24 14:32:00,C0097,Vietnam Scientific Vietnam,Industrial Manufacturing,Dong Nai,Facebook Ads,MC007,P001,Product Recommendation,1000+,1,90,0,0,Approved,90,E103,Won,,40950000.0,vietnam77@company.vn,0935383609
L000563,2025-10-24 15:07:00,C0046,Electronics Asia Factory,F&B,Bac Ninh,Facebook Ads,MC007,P003,Stock Check,10-49,3,60,1,1,Under Review,180,E103,Disqualified,No Budget,24600000.0,electronics78@company.vn,0942840102
L000564,2025-10-25 08:48:00,C0005,Med Asia Vietnam,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC007,P003,Distributor Inquiry,10-49,3,94,1,0,Unknown,14,E101,Disqualified,Student/Research,18320000.0,med79@company.vn,0964492866
L000565,2025-10-30 12:46:00,C0003,Vietnam Green Vietnam,Medical Device,Ho Chi Minh City,Facebook Ads,MC007,P001,Distributor Inquiry,10-49,5,91,0,0,Unknown,7,E101,Qualified,Lead Time,32300000.0,vietnam80@company.vn,0935891014
L000566,2025-11-03 13:05:00,C0005,Med Asia Vietnam,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC007,P002,Sample Request,10-49,1,59,1,0,Under Review,180,E101,Disqualified,No Budget,3000000.0,med81@company.vn,0926538412
L000567,2025-11-21 12:24:00,C0034,Green Lab Co Ltd,Medical Device,Da Nang,FB Ads,MC007,P007,Sample Request,50-249,1,76,0,0,Approved,60,E103,Qualified,Price,3510000.0,,0994490766
L000568,2025-12-03 17:10:00,C0075,Nova Electronics Vietnam,Laboratory,Dong Nai,Facebook Ads,MC007,P001,Sample Request,10-49,3,54,0,0,Approved,180,E101,Disqualified,No Response,7050000.0,nova83@company.vn,0979248005
L000569,2025-12-11 09:50:00,C0032,Bio Industrial Vietnam,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC007,P009,Stock Check,50-249,3,78,1,0,Unknown,14,E102,Disqualified,Not ICP,13420000.0,bio84@company.vn,0946475543
L000570,2025-12-16 14:41:00,C0160,Vietnam Vietnam Vietnam,Trading Company,Ho Chi Minh City,Facebook Ads,MC007,P011,Distributor Inquiry,50-249,3,86,0,0,Approved,30,E101,Disqualified,Not ICP,13830000.0,,0925502273
L000571,2025-12-23 13:26:00,C0029,Precision Asia Vietnam,Cleanroom Contractor,Ho Chi Minh City,Facebook Ads,MC007,P001,Stock Check,10-49,1,57,1,0,Approved,14,E103,Won,,8260000.0,precision86@company.vn,0975903460
L000572,2026-01-20 13:51:00,C0062,Clean Pharma Co Ltd,Trading,Ho Chi Minh City,Facebook Ads,MC007,P008,Sample Request,10-49,4,75,1,0,Under Review,30,E101,Quoted,Project Delayed,22230000.0,clean87@company.vn,0973792560
L000573,2026-02-03 13:52:00,C0038,Solutions Manufacturing Co Ltd,Medical Device,Ho Chi Minh City,Facebook Ads,MC007,P001,Sample Request,250-999,3,82,0,0,No Budget,60,E101,Disqualified,No Budget,31480000.0,solutions88@company.vn,0973367717
L000574,2026-02-23 08:29:00,C0017,Advanced Vietnam Co Ltd,Medical Device,dong nai,Facebook Ads,MC007,P001,Product Recommendation,50-249,5,68,0,1,Approved,14,E101,Disqualified,Not ICP,8610000.0,advanced89@company.vn,0974446564
L000575,2026-04-22 13:07:00,C0009,Tech Tech Factory,Pharma,Dong Nai,Facebook Ads,MC007,P011,Technical Inquiry,50-249,6,82,0,0,Approved,7,E101,Won,,3970000.0,tech90@company.vn,0916505819
L000576,2026-04-27 17:37:00,C0096,Green Electronics Factory,Medical Device,dong nai,Facebook Ads,MC007,P019,Sample Request,50-249,2,50,0,1,Approved,30,E101,Qualified,Price,5830000.0,green91@company.vn,
L000577,2026-05-09 16:07:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh,Facebook Ads,MC007,P017,Price Request,50-249,3,100,1,0,Approved,60,E101,Qualified,No Response,3710000.0,industrial92@company.vn,0957198199
L000578,2026-05-12 17:41:00,C0039,Tech Health Co Ltd,Electronics,Ho Chi Minh City,Facebook Ads,MC007,P003,Distributor Inquiry,1000+,4,75,1,0,No Budget,90,E101,Disqualified,No Budget,31280000.0,tech93@company.vn,0983488481
L000579,2026-05-15 15:58:00,C0048,Green Bio Vietnam,Trading Company,BacNinh,Facebook Ads,MC007,P001,Stock Check,50-249,2,86,1,0,Approved,30,E102,Qualified,No Response,20860000.0,green94@company.vn,0959507720
L000580,2026-06-24 17:25:00,C0029,Precision Asia Vietnam,Cleanroom Contractor,Ho Chi Minh City,Facebook Ads,MC007,P010,Distributor Inquiry,10-49,2,64,1,0,Approved,30,E102,Disqualified,Not ICP,13320000.0,precision95@company.vn,0962449098
L000581,2026-07-08 17:10:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Facebook Ads,MC007,P010,Product Recommendation,1000+,4,76,0,0,No Budget,90,E103,Disqualified,No Response,15950000.0,scientific96@company.vn,0917738880
L000582,2026-07-16 11:03:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC007,P001,Technical Inquiry,50-249,1,70,0,0,No Budget,30,E103,Disqualified,No Response,5620000.0,scientific0@company.vn,0927091419
L000583,2026-08-11 09:02:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC007,P003,Product Recommendation,50-249,5,77,0,0,Under Review,30,E103,Qualified,Price,3660000.0,,0983918112
L000584,2026-08-22 10:37:00,C0068,Manufacturing Advanced Vietnam,Pharmaceutical,Ho Chi Minh City,FB Ads,MC007,P001,Technical Inquiry,10-49,5,92,0,0,Under Review,90,E101,Won,,14180000.0,manufacturing2@company.vn,0924927780
L000585,2025-03-25 13:49:00,C0051,Solutions Bio Factory,Electronics,Ho Chi Minh City,Facebook Ads,MC008,P022,Distributor Inquiry,50-249,1,77,0,0,No Budget,30,E101,Disqualified,No Response,25650000.0,solutions3@company.vn,0989587933
L000586,2025-03-27 13:42:00,C0010,Scientific Industrial Co Ltd,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC008,P010,Sample Request,50-249,3,95,0,0,Approved,30,E102,Qualified,Specification,11070000.0,scientific4@company.vn,0933877782
L000587,2025-04-21 10:07:00,C0001,Green Asia Vietnam,Food & Beverage,Ho Chi Minh City,Facebook Ads,MC008,P027,Technical Inquiry,50-249,2,79,0,0,Unknown,30,E101,Quoted,Specification,57090000.0,green5@company.vn,0949682477
L000588,2025-05-12 08:58:00,C0138,Bio Advanced Vietnam,Pharmaceutical,Hanoi,Facebook Ads,MC008,P005,Technical Inquiry,50-249,2,79,0,0,Approved,30,E101,Qualified,No Response,8680000.0,bio6@company.vn,0977695433
L000589,2025-05-20 09:04:00,C0041,Solutions Industrial Factory,pharmaceutical,Ho Chi Minh City,Facebook Ads,MC008,P006,Stock Check,50-249,4,71,0,0,Approved,60,E101,Qualified,Lead Time,33570000.0,solutions7@company.vn,0938284222
L000590,2025-06-12 16:23:00,C0007,Nova Pharma Co Ltd,Medical Devices,Ho Chi Minh,Facebook Ads,MC008,P001,Distributor Inquiry,50-249,3,59,0,0,Approved,7,E103,Won,,5180000.0,nova8@company.vn,0949214302
L000591,2025-08-01 13:53:00,C0019,Scientific Med Factory,Trading Company,DongNai,Facebook Ads,MC008,P022,Distributor Inquiry,250-999,1,80,1,0,Unknown,30,E101,Quoted,No Budget,103690000.0,scientific9@company.vn,0978217896
L000592,2025-08-16 10:41:00,C0006,Lab Industrial JSC,Pharmaceutical,Ho Chi Minh City,Facebook Ads,MC008,P004,Product Recommendation,50-249,2,80,1,0,Approved,60,E103,Quoted,No Response,11960000.0,lab10@company.vn,0993755156
L000593,2025-08-22 10:17:00,C0016,Lab Advanced Co Ltd,Food & Beverage,Dong Nai,Facebook Ads,MC008,P023,Distributor Inquiry,50-249,2,76,1,0,Under Review,30,E101,Disqualified,Student/Research,206090000.0,lab11@company.vn,0977052139
L000594,2025-08-28 12:58:00,C0073,Med Lab Vietnam,Cleanroom contractor,DongNai,Facebook Ads,MC008,P003,Stock Check,50-249,1,77,0,0,Unknown,180,E102,Disqualified,Outside Scope,4530000.0,med12@company.vn,0958677542
L000595,2025-09-03 14:11:00,C0007,Nova Pharma Co Ltd,Medical Device,Ho Chi Minh City,Facebook Ads,MC008,P011,Price Request,50-249,1,60,1,0,Approved,90,E101,Disqualified,Student/Research,17080000.0,nova13@company.vn,0918151354
L000596,2025-09-05 14:39:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Ha Noi,Facebook Ads,MC008,P001,Distributor Inquiry,1000+,5,95,1,0,Unknown,30,E101,Quoted,Price,7940000.0,scientific14@company.vn,0932703754
L000597,2025-09-13 12:43:00,C0045,Manufacturing Solutions Vietnam,Cleanroom Contractor,Long An,Facebook Ads,MC008,P002,Price Request,250-999,2,79,1,0,Under Review,60,E102,Disqualified,Student/Research,7320000.0,manufacturing15@company.vn,0999879275
L000598,2025-09-19 14:14:00,C0057,Bio Clean Co Ltd,Pharma,Binh Duong,Facebook Ads,MC008,P006,Distributor Inquiry,50-249,4,54,0,0,Unknown,60,E101,Quoted,No Budget,33620000.0,bio16@company.vn,0988252272
L000599,2025-10-17 10:39:00,C0037,Precision Clean Factory,Pharmaceutical,Dong Nai,Facebook Ads,MC008,P006,Product Recommendation,50-249,7,58,1,1,Unknown,14,E103,Disqualified,No Budget,13040000.0,precision17@company.vn,0999474109
L000600,2025-10-21 10:03:00,C0032,Bio Industrial Vietnam,Industrial Manufacturing,Ho Chi Minh City,Meta Ads,MC008,P006,Product Recommendation,50-249,4,74,0,0,Unknown,30,E101,Quoted,Project Delayed,24140000.0,bio18@company.vn,0943632286
L000601,2025-11-18 17:47:00,C0061,Med Tech Factory,Food & Beverage,Binh Duong,Facebook,MC008,P004,Stock Check,250-999,2,54,0,1,Under Review,30,E102,Quoted,Lead Time,9380000.0,med19@company.vn,0993573549
L000602,2025-11-22 16:08:00,C0030,Solutions Bio Vietnam,Medical Device,Long An,Facebook Ads,MC008,P004,Price Request,10-49,3,68,0,0,Approved,7,E101,Disqualified,Outside Scope,32440000.0,solutions20@company.vn,0960425449
L000603,2025-01-16 16:01:00,C0107,Solutions Lab JSC,Laboratory,Long An,Facebook Ads,MC009,P006,Product Recommendation,50-249,5,65,0,0,Approved,60,E101,Disqualified,Not ICP,7370000.0,solutions21@company.vn,0935146304
L000604,2025-01-28 13:17:00,C0013,Green Bio Vietnam,Trading Company,BinhDuong,Facebook Ads,MC009,P001,Technical Inquiry,1000+,1,45,0,0,Approved,180,E103,Qualified,Lead Time,47610000.0,green22@company.vn,0944822154
L000605,2025-02-06 15:33:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Facebook Ads,MC009,P004,Sample Request,250-999,5,67,0,0,No Budget,30,E101,Disqualified,No Response,16270000.0,vietnam23@company.vn,0963624555
L000606,2025-02-24 16:16:00,C0018,Solutions Health Vietnam,Cleanroom Contractor,Ha Noi,Facebook Ads,MC009,P009,Price Request,250-999,3,90,0,1,No Budget,30,E101,Qualified,No Response,4980000.0,solutions24@company.vn,0992490140
L000607,2025-03-03 15:17:00,C0006, Lab Industrial JSC  ,Pharma,Ho Chi Minh City,Facebook Ads,MC009,P007,Stock Check,50-249,3,85,0,0,Approved,14,E103,Disqualified,No Response,10500000.0,lab25@company.vn,0938149051
L000608,2025-03-19 17:10:00,C0027,Asia Clean Vietnam,Electronic,Ho Chi Minh City,Facebook Ads,MC009,P006,Technical Inquiry,50-249,3,80,0,0,Unknown,60,E101,Qualified,No Budget,33660000.0,asia26@company.vn,0982795475
L000609,2025-04-14 10:30:00,C0003,Vietnam Green Vietnam,Medical Device,hochiminh city,FB Ads,MC009,P001,Distributor Inquiry,10-49,3,60,0,1,Approved,90,E101,Quoted,Lead Time,24380000.0,vietnam27@company.vn,0953605542
L000610,2025-04-15 12:00:00,C0042,Bio Health Co Ltd,Pharmaceutical,Ha Noi,Facebook,MC009,P006,Sample Request,50-249,4,65,0,0,Unknown,180,E102,Disqualified,No Budget,8850000.0,bio28@company.vn,0924312161
L000611,2025-04-28 13:03:00,C0002,Scientific Advanced Vietnam,Food & Beverage,Hanoi,Facebook Ads,MC009,P001,Product Recommendation,1000+,3,72,0,0,Under Review,30,E103,Qualified,No Budget,9500000.0,scientific29@company.vn,0972512842
L000612,2025-04-29 17:36:00,C0003,Vietnam Green Vietnam,Med Device,Ho Chi Minh City,Facebook Ads,MC009,P001,Sample Request,10-49,5,51,0,0,Under Review,180,E103,Disqualified,No Response,20320000.0,vietnam30@company.vn,0914528213
L000613,2025-05-06 09:24:00,C0058,Vietnam Lab JSC,Trading Company,Can Tho,Meta Ads,MC009,P019,Product Recommendation,10-49,2,82,1,0,Approved,180,E102,Won,No Response,6670000.0,vietnam31@company.vn,0971390882
L000614,2025-05-19 16:32:00,C0028,Med Bio JSC,Electronics,Binh Duong,Meta Ads,MC009,P016,Product Recommendation,10-49,5,73,1,0,Unknown,180,E101,Disqualified,No Response,20330000.0,,0974724971
L000615,2025-06-08 14:39:00,C0147,Health Electronics Co Ltd,Laboratory,Ha Noi,FB Ads,MC009,P003,Distributor Inquiry,250-999,1,72,0,1,Approved,90,E101,Qualified,No Budget,11260000.0,health33@company.vn,0973253526
L000616,2025-06-09 09:54:00,C0009,Tech Tech Factory,Pharmaceutical,Dong Nai,Facebook Ads,MC009,P003,Stock Check,50-249,3,55,0,1,Approved,30,E102,Disqualified,Not ICP,13030000.0,tech34@company.vn,0928384124
L000617,2025-07-07 17:40:00,C0001,Green Asia Vietnam,F&B,Ho Chi Minh City,Facebook Ads,MC009,P022,Stock Check,50-249,4,62,1,0,Approved,30,E101,Qualified,No Budget,45830000.0,green35@company.vn,
L000618,2025-07-09 16:35:00,C0001,Green Asia Vietnam,Food & Beverage,HCMC,Facebook Ads,MC009,P025,Distributor Inquiry,50-249,3,68,0,0,Under Review,14,E101,Won,,167310000.0,green36@company.vn,0959331241
L000619,2025-08-11 15:41:00,C0048,Green Bio Vietnam,Trading Company,Bac Ninh,Facebook Ads,MC009,P025,Price Request,50-249,3,69,0,0,Unknown,30,E102,Disqualified,Student/Research,281810000.0,green37@company.vn,0916314287
L000620,2025-08-14 14:16:00,C0005,Med Asia Vietnam,Industrial Manufacturing,Ho Chi Minh City,Facebook Ads,MC009,P024,Technical Inquiry,10-49,2,60,0,0,Unknown,30,E102,Qualified,Competitor,215160000.0,med38@company.vn,0958765643
L000621,2025-08-27 11:17:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Facebook Ads,MC009,P001,Sample Request,250-999,3,84,1,0,Approved,60,E102,Quoted,Project Delayed,29430000.0,vietnam39@company.vn,0992942930
L000622,2025-09-01 09:26:00,C0005,Med Asia Vietnam,Industrial Manufacturing,HCMC,Facebook Ads,MC009,P002,Technical Inquiry,10-49,3,61,1,0,No Budget,60,E101,Disqualified,No Budget,20600000.0,med40@company.vn,0957407358
L000623,2025-09-05 15:15:00,C0012,Industrial Solutions JSC,Trading Company,Ho Chi Minh City,Facebook Ads,MC009,P014,Distributor Inquiry,50-249,4,59,1,0,Unknown,60,E102,Disqualified,Not ICP,8790000.0,industrial41@company.vn,0942801915
L000624,2025-09-18 17:42:00,C0013,Green Bio Vietnam,Trading,Binh Duong,Facebook Ads,MC009,P023,Price Request,1000+,3,97,0,0,No Budget,60,E101,Qualified,Price,301400000.0,green42@company.vn,0920146025
L000625,2025-09-28 11:04:00,C0163,Vietnam Asia JSC,Industrial Manufacturing,Dong Nai,Facebook Ads,MC009,P003,Price Request,50-249,1,76,0,0,Unknown,30,E102,Quoted,Competitor,18950000.0,vietnam43@company.vn,0941778367
L000626,2025-10-02 13:23:00,C0026,Precision Lab JSC,Trading Company,DongNai,Facebook Ads,MC009,P001,Price Request,50-249,10,68,0,0,Under Review,30,E101,Disqualified,No Budget,27840000.0,,0938321851
L000627,2025-11-05 14:14:00,C0020,Health Nova Co Ltd,Industrial Manufacturing,Dong Nai,Facebook Ads,MC009,P001,Product Recommendation,50-249,1,73,0,0,Approved,30,E103,Disqualified,No Response,12200000.0,health45@company.vn,0991008009
L000628,2025-11-06 09:52:00,C0023,Bio Precision JSC,Electronics,dong nai,Meta Ads,MC009,P010,Distributor Inquiry,50-249,5,93,0,0,Approved,90,E101,Disqualified,Not ICP,13890000.0,bio46@company.vn,0997696227
L000629,2025-11-16 16:12:00,C0004,Vietnam Tech Vietnam,Industrial Manufacturing,Ha Noi,Facebook Ads,MC009,P028,Price Request,250-999,3,49,0,0,Unknown,30,E101,Disqualified,Student/Research,275780000.0,vietnam47@company.vn,0911188884
L000630,2025-12-09 10:14:00,C0154,Health Electronics Co Ltd,Electronics,Dong Nai,Facebook Ads,MC009,P003,Distributor Inquiry,50-249,2,61,0,0,Unknown,90,E102,Qualified,Lead Time,15820000.0,health48@company.vn,0911667177
L000631,2025-12-15 16:10:00,C0006,Lab Industrial JSC,Pharma,Ho Chi Minh City,Facebook Ads,MC009,P022,Product Recommendation,50-249,2,79,0,0,Approved,14,E101,Quoted,Lead Time,132050000.0,lab49@company.vn,0911486625
L000632,2026-01-01 11:21:00,C0041,Solutions Industrial Factory,Pharmaceutical,Ho Chi Minh City,Facebook Ads,MC009,P009,Product Recommendation,50-249,4,55,0,0,Under Review,90,E101,Quoted,No Budget,7670000.0,solutions50@company.vn,0985568284
L000633,2026-01-05 14:17:00,C0125,Tech Asia Factory,Industrial Manufacturing,Binh Duong,Facebook Ads,MC009,P001,Price Request,10-49,5,67,0,0,No Budget,60,E103,Disqualified,No Response,35180000.0,tech51@company.vn,0942082930
